I,P
20.02786445833,32089.228380899
19.9871709776973,31958.9602953363
20.0113087632663,32036.1982735024
20.0073259501698,32023.447334107
19.8518968480164,31527.8246771425
20.0630360153872,32202.0331323779
20.0679819238435,32217.9118796566
19.861857342548,31559.4701676583
20.0423081186282,32135.5291777623
19.9572484877424,31863.3413761198
20.1815756841898,32583.6797677345
20.0503747499476,32161.4022090668
20.1399310756188,32449.3458984541
19.8482243549566,31516.1608035755
19.9962996876622,31988.160095904
20.1201218483543,32385.5442554099
20.1878717786998,32604.0133562578
19.9636685888944,31883.8450821767
19.9584190043479,31867.0791322492
19.9532959609525,31850.721576429
19.9600946292361,31872.4302086447
20.1307360499971,32419.7227131722
19.9401769441766,31808.8525252059
19.8989152913524,31677.3463817934
19.8386330028801,31485.7087538372
19.9432065645685,31818.5190461638
19.9254063819688,31761.7455589282
20.0593271953255,32190.12860233
19.994150790095,31981.2852653645
19.8286959398044,31454.1746138571
20.0290586369326,32093.0551905346
20.1230374933247,32394.93103662
19.991727280646,31973.5327730981
20.1501316564421,32482.2244617561
19.8410998325598,31493.5394052482
20.1137745286806,32365.114063248
20.0331010510914,32106.0110178593
20.0198924941196,32063.6876380884
20.1237415003355,32397.1977577861
20.0887238418175,32284.5460474246
19.8904308427915,31650.3391289497
19.834882279197,31473.8044023683
19.9944579430493,31982.2678749095
19.98799992695,31961.6112863802
20.0034089723479,32010.9096412008
19.9498287126488,31839.6532531221
20.0366977885268,32117.5406615003
19.9974169954883,31991.7349193157
19.9224795436122,31752.4152932519
20.0850696085869,32272.8016945426
19.9325498935993,31784.5236208662
19.9719729439593,31910.3762619393
19.7792248525509,31297.4188614213
20.0912163914165,32292.5580869379
19.967582725154,31896.3487908696
19.9194198193911,31742.6628752922
20.183885594256,32591.1390145612
20.039255705734,32125.7415391833
20.0381894834903,32122.3230221008
20.1370279939787,32439.9917144224
19.959585949195,31870.8057010642
20.0110109680336,32035.2447970209
20.0340702701326,32109.117727089
19.8817776052176,31622.8064594667
20.194866655091,32626.6111373524
19.6914669096126,31020.3095241896
20.1379621242414,32443.0014813904
20.0812041445619,32260.3807916455
19.9096739308227,31711.6092825345
19.9664541747617,31892.7433850288
20.0664019075956,32212.8388413724
20.0812569210029,32260.5503621861
20.0330254294291,32105.7686284922
20.0596143746604,32191.0503088064
19.9925773346374,31976.2518785167
20.0314585214544,32100.7464397399
20.0132717221115,32042.4836018455
20.0312894179542,32100.2044596676
20.0564533576208,32180.9057029136
19.7530021766779,31214.4875993472
20.0448484903565,32143.6760801076
20.0192393364393,32061.5954887712
20.1390575587474,32446.5311483634
19.9698730546654,31903.666385556
20.013704341177,32043.8689164839
20.0366716405858,32117.4568346125
20.1169984301881,32375.4900672151
20.0968076397972,32310.5341848809
19.9789131479995,31932.5576460245
20.053882870082,32172.6574533575
20.0109011707316,32034.8932531829
19.9503721925942,31841.388049843
19.9718288052828,31909.915666202
19.9609460404204,31875.149346286
20.1420640700929,32456.2196002981
20.026959105572,32086.3272813004
19.9855606301891,31953.8106962373
19.9117758701062,31718.3054641074
19.967662939333,31896.6050607049
20.0925041617395,32296.6978791616
19.907583103006,31704.9492002472
20.2126283205041,32684.0274898274
19.8939316045557,31661.4811749391
20.0606226971322,32194.2866397358
19.9366133245752,31797.4840682905
20.0286703780619,32091.8109690444
20.0518909219453,32166.2663636473
19.8189139994516,31423.1481694125
20.0731454877339,32234.4935817385
20.119249461251,32382.735910724
20.0456213869226,32146.154943028
20.0519090959674,32166.3246714353
19.8929589243111,31658.3851811463
19.9914484150834,31972.6407786354
19.931553905359,31781.3472865786
20.1287930999658,32413.4649328984
19.8154608709465,31412.1991622408
20.0786116943525,32252.051805807
20.1327165410871,32426.102025901
20.1520784681102,32488.5013267895
20.2215028238009,32712.7341162392
20.1166715395028,32374.4379062593
20.1024208185062,32328.5858211449
20.0513688124826,32164.591300336
19.9638770445581,31884.5109320186
20.0058709628084,32018.7898384434
19.9309868861803,31779.5390605671
19.8561579729963,31541.3607558867
20.0896104644402,32287.3958890355
19.9685847523011,31899.5501607864
19.9831424424584,31946.0785500466
19.9296026289053,31775.1248756854
19.9098774032911,31712.2574571266
20.1156546899636,32371.1650884683
19.8924914868527,31656.8974043607
20.0704731676307,32225.9114538068
19.9879804739719,31961.5490742307
19.8654920345557,31571.0219019995
20.007980656657,32025.543196573
19.9832922041238,31946.5573852315
20.0929129811036,32298.0121652961
19.9774144003836,31927.7668899722
20.1649286471972,32529.9477877243
19.8477934126142,31514.792267985
20.106045378735,32340.24486174
19.9761378703103,31923.6867370917
19.9785815331143,31931.4976060237
20.0116822275983,32037.39404627
20.1038288973222,32333.1149066247
20.0740433844235,32237.3774239775
19.9590422471084,31869.0693937486
19.9819789991728,31942.3587778705
19.8105146828986,31396.5193601072
20.1544186150451,32496.0471768382
20.1764247091735,32567.0491235957
20.0004487570205,32001.4360385762
19.9412566376766,31812.2973031744
20.1321244771194,32424.1948769783
20.0909918749971,32291.836361696
19.840926602914,31492.9894769776
20.2151141848445,32692.0673205039
20.2382064769821,32766.8001123969
20.0112503950041,32036.011389724
20.0389274527758,32124.689076609
20.2533436041655,32815.8341718714
20.0936211285485,32300.2888046119
19.8078553271205,31388.0906128107
20.1293764268077,32415.3436265696
19.885597946966,31634.9604566702
20.0515975912052,32165.3252767702
20.0515109775701,32165.047398689
19.9907428232823,31970.383890129
19.9469224109491,31830.3770934737
19.9627973126334,31881.0621236225
20.0044940369846,32014.3825340601
20.0867841834548,32278.3119066153
19.9335418458535,31787.6872416314
19.9876895228708,31960.6185970144
20.2300268646189,32740.3189554562
19.8959046362422,31667.7617035554
19.8769574643991,31607.4750433226
19.827361723373,31449.9418327583
19.8746664266925,31600.1892457837
19.7946478355361,31346.2466346315
19.8402386339851,31490.805524278
20.1630055921071,32523.7435605872
20.0102867419321,32032.9260395474
19.9637660824181,31884.1564954804
19.9126785315729,31721.1813041412
20.0265288339351,32084.9485709146
20.0244064790831,32078.1483871635
20.2319374791316,32746.5035327593
20.0878764950473,32281.8225664218
20.0791370133303,32253.7394560073
20.1041379009775,32334.1088593215
20.1204552157957,32386.6174472672
19.8386043186424,31485.6177049326
19.949421816988,31838.3544665694
19.8277427514223,31451.1506093263
19.7616588172372,31241.8527367113
20.1289482310679,32413.9645511211
20.0648894021606,32207.982937675
19.8391837058966,31487.456809305
20.108478565893,32348.0728187983
20.1759104297752,32565.388933625
20.0821503819542,32263.4211170739
19.9944861200392,31982.3580163551
20.0209236124307,32066.9905835827
20.0144826437668,32046.3612398115
20.018296121568,32058.5743688628
19.971836384702,31909.9398861846
20.1151833442049,32369.6480776784
19.8220856199247,31433.2062658899
20.0668902458864,32214.406731236
20.059473800978,32190.5991337697
19.970147064542,31904.5419023547
20.0864237806149,32277.153623556
20.1490452055704,32478.7218156895
19.9938599576934,31980.3548806284
19.9660963996695,31891.6004352716
19.9721323309823,31910.8855877014
19.9296908636176,31775.406233549
19.8967859562235,31670.5673110217
20.090545605279,32290.4018174235
19.8304695556827,31459.8018239088
19.8924990160822,31656.9213683865
20.0545144129899,32174.6838672655
20.1636172002381,32525.7166878192
19.9025824785897,31689.0231453652
20.0726202178697,32232.8065928664
19.9807881513237,31938.5516118463
19.8275136483589,31450.4237980688
20.0875262085497,32280.6967343335
19.9998794786551,31999.6143328583
19.9503318758893,31841.2593566501
19.8460744611826,31509.3337215043
19.9379430464588,31801.7258339067
20.1588082108057,32510.2038784037
19.947166309005,31831.1555007283
20.0047816440632,32015.3030901319
20.1482549627071,32476.17424338
19.9357061148648,31794.5902638605
20.1143485366429,32366.9613642839
19.9305060748294,31778.0057919049
19.8297916006473,31457.6507940083
20.0276187627271,32088.4410644112
19.8161448238497,31414.367654383
19.8438203299559,31502.1764230057
19.9260359898593,31763.7528215334
20.1263024969317,32405.4441758399
20.1005632481006,32322.6114312715
19.9918969839261,31974.0756012731
20.0803612560698,32257.6726539416
20.0685124994244,32219.6155151644
20.1270882264964,32407.9744381735
19.9120991832457,31719.3355106732
20.0654810480053,32209.8823750287
20.0016800454085,32005.3763711115
19.9997576025108,31999.224332735
19.9563306670137,31860.4106952955
19.9484870518188,31835.3708525267
19.8670236237064,31575.8902131926
20.0704978534355,32225.9907267806
19.9274778920927,31768.3500111873
19.9988312436402,31996.2600889281
20.1116509379945,32358.2802761389
19.9425199468364,31816.3281463974
19.9634403510872,31883.1160521134
19.8556423084732,31539.7225185625
20.1501369018069,32482.2413729249
20.1015191986943,32325.6859276381
19.8527133768003,31530.4182737108
20.1463419408134,32470.0074876941
20.1127075253826,32361.6803201266
19.9173197374391,31735.9700418706
20.0835226351104,32267.8305147994
19.9386748043205,31804.0602361957
20.0332631802569,32106.5306919551
20.0289056297113,32092.5648579106
19.9750297375455,31920.1450412661
19.8497270941039,31520.9332568322
19.9483474173959,31834.9251748101
20.1542617247302,32495.541253514
19.7848583489136,31315.2495909261
19.9032510746664,31691.1522672968
20.0236306336884,32075.6627003507
20.0087608188922,32028.0407606108
20.2355005488129,32758.0385968805
20.0577152209467,32184.9551907677
19.939971301182,31808.1964393569
19.9756745483007,31922.2058927703
20.1610967605447,32517.5858070436
20.0600765491437,32192.5336926003
20.1673066837747,32537.6207101939
20.1342954567575,32431.1882832004
19.8556436567359,31539.726801862
19.9405637813203,31810.0867133522
20.1605366583181,32515.779068111
19.9480407808548,31833.9464795717
19.9049328407368,31696.5081115394
19.9717280997713,31909.5938632955
20.0207688109524,32066.4947025284
19.9273684040403,31768.0009208276
19.9163365621775,31732.8369646343
20.1817933440578,32584.3826065804
19.9441076339364,31821.3943451233
20.0310986534482,32099.5930611339
20.0307251833442,32098.3961096527
19.9287043789902,31772.2606580146
19.9803503198902,31937.151912443
20.0398932882649,32127.7858404034
20.0075780908667,32024.2544849705
19.935428128513,31793.7035733687
19.9985165076728,31995.2530006129
20.0471624372984,32151.0977429943
20.0372002296123,32119.151443326
20.0156090606978,32049.9684856551
20.0231668883877,32074.176979218
19.8736191712699,31596.8591171735
19.9614420752812,31876.7335779847
20.0068988310531,32022.0800668794
19.9302913971694,31777.3212140869
19.8410049078701,31493.2380603302
20.0339614308904,32108.7688491523
19.9795115444763,31934.4705244689
19.9261858964217,31764.2307503004
20.031546556062,32101.0285942144
20.2142816177386,32689.3745056997
19.9792019205722,31933.4807506397
19.8491910630478,31519.2308685902
20.1794110367264,32576.6903831323
20.0516120829227,32165.3717699211
19.9576200921904,31864.5279795362
19.9902998122409,31968.9669266623
20.0474438151611,32152.0002817632
20.1203556008429,32386.2967603495
19.9706629693565,31906.1903548501
19.8223787070146,31434.1358083445
20.1116564334252,32358.2979596906
20.0554145707773,32177.5722884596
20.0927892619195,32297.6144259126
19.9776745361998,31928.598389946
19.9783528642257,31930.7666534011
19.9541403304007,31853.417306026
19.9693662247144,31902.0469933412
20.0557061917273,32178.508067911
19.9878462799254,31961.1199127942
20.0222274511264,32071.1673683711
19.8640728034846,31566.511067371
20.054529832817,32174.7333452278
20.1798294134922,32578.0412126115
20.1539731382234,32494.6106604986
20.0565682125067,32181.2742770347
20.1241470689449,32398.5036202018
20.1683775328114,32541.0761844809
19.8918443825193,31654.8378350692
19.8822348992344,31624.2611670667
19.9162071311821,31732.4245193719
19.8963700979746,31669.2434460461
20.0305063701515,32097.6948355744
19.9986493623792,31995.6781055512
20.095089736674,32305.0105219985
19.8040981741349,31376.1843592617
20.1321771005759,32424.3643847164
20.1146689608436,32367.9925923461
20.2026565866834,32651.7866527569
20.0205800029725,32065.8898924339
20.0066412034558,32021.2553795051
20.0700081128107,32224.4180518629
19.9604649849998,31873.6129933921
19.9723477187918,31911.5738720264
20.1407857303386,32452.0999868328
20.0587056226117,32188.1337003674
19.9028963959081,31690.0227957002
19.9270996332548,31767.143983493
20.0694186473427,32222.5251873845
20.1743406938275,32560.32179445
19.9343590058081,31790.2935177954
20.1779085488242,32571.839472377
19.908953745376,31709.3151388417
20.0613841328901,32196.7306661898
19.8848763444001,31632.6645785667
19.9002864366798,31681.712020952
19.9130561169484,31722.3843133388
20.0654323589503,32209.7260601289
19.9756608871001,31922.1622301137
20.0356619464527,32114.2199706026
20.0329285947316,32105.4582465291
20.1233936226776,32396.0776714577
19.9080181022094,31706.3347806318
20.0054657898243,32017.4929174264
19.9961166688388,31987.5745467051
19.8792236791615,31614.6827268909
19.7806709287339,31301.9953912686
19.9869036847694,31958.1055123398
19.9227246752525,31753.196678873
19.880179384201,31617.7225878407
19.8588974061939,31550.0644951788
20.1534481278371,32492.9177153135
19.9122303081108,31719.7532674598
19.9189766334828,31741.2504100185
20.0577312788036,32185.0067242156
20.0991814726844,32318.1676697519
20.0880693668894,32282.442471117
19.9646007342574,31886.8225982648
20.2014016244672,32647.7302074421
19.777540587268,31292.0889344828
20.0146129324364,32046.77846682
20.0625618530947,32200.5110487402
20.2574298977475,32829.0772849722
19.9197331980245,31743.6616544384
20.0156251436758,32050.0199913718
20.1880906701387,32604.7203924594
19.932015536577,31782.8194680278
20.0264094088567,32084.5659048915
20.1147240837605,32368.169997265
19.9795580572854,31934.6192131551
20.0727077879955,32233.0878353805
20.1845532336868,32593.295139483
20.0563518793882,32180.5800567869
20.0819043042458,32262.6304387908
19.9954101340159,31985.3141142006
19.9973347502307,31991.4717690229
20.1573335821471,32505.4477713563
19.9682133623658,31898.3635907971
20.1343806197815,32431.4626353788
19.9407770779139,31810.7672376845
19.9142919511198,31726.3219131548
19.9432653363257,31818.7065820073
20.074346945869,32238.3524242496
20.1857298798512,32597.0952625855
19.978647435789,31931.7082690847
19.9333667173153,31787.1286949579
19.9398386669011,31807.7732849636
19.9324864674354,31784.3213419596
19.988089021464,31961.8962183975
20.1790021770784,32575.3703090029
19.979972361549,31935.9436454608
20.1439493520292,32462.2956397695
19.8492377480417,31519.3791342626
19.9326291521184,31784.7763932703
20.0933855583136,32299.5314556036
20.1376418862474,32441.9696590996
20.0303373918239,32097.1532824238
19.9845719007303,31950.6491244367
19.7677872594723,31261.2330508603
19.9257691089148,31762.9019665427
20.0685708307738,32219.8028151828
20.0902269554712,32289.3775297872
20.0186274805351,32059.6356963547
19.9086942608178,31708.4885736575
20.1520470424261,32488.4000000124
19.8439718334154,31502.6574500307
20.0126024820013,32040.3406482084
19.9972988384284,31991.3568666727
20.0665441066531,32213.2953907403
19.976546146767,31924.9916763128
19.865817586118,31572.0566691931
19.9933698479001,31978.7870299938
20.176426818854,32567.0559341255
19.7719739449004,31274.4762942256
20.0634217660667,32203.2714370465
20.1375548086126,32441.6890935901
20.1756077990315,32564.4120048273
19.9423312982609,31815.7262087678
19.9680862475512,31897.9574711713
20.0393210647663,32125.951098943
20.042029896645,32134.6369902411
19.9491220128236,31837.3975266017
19.9319964434273,31782.7585776638
19.9678421288437,31897.177542594
20.0216513591051,32069.3218516445
19.8998757212924,31680.4042978306
20.0696964665049,32223.4173006112
19.9465912313578,31829.3201400703
20.0367918130885,32117.842092884
19.9946659644046,31982.9333622497
20.0586043209582,32187.808584381
20.1211534553952,32388.8653100449
20.0313624854755,32100.4386419611
19.9109492903396,31715.6721313981
19.8141016508967,31407.8899385653
20.0455411453325,32145.8975847376
20.0710925809061,32227.9005913044
20.0555192902346,32177.9083200778
20.0352654347493,32112.9488832689
20.1569527900864,32504.2196625418
19.9799599568878,31935.9039903071
20.0431988693919,32138.3856734394
19.768824327353,31264.5132228594
20.1276592533687,32409.8133615776
20.0747775329642,32239.7354398404
19.8491233254594,31519.0157431436
19.7958076132663,31349.919924916
20.0680600486767,32218.1627293834
19.8662398198886,31573.3987665063
19.9533310240959,31850.8335165718
19.9472401015814,31831.3910136109
19.9594243558072,31870.2896492152
20.0458604041012,32146.921547257
19.9418388000363,31814.1547781307
20.1217512202976,32390.789773724
19.8631296360988,31563.5135152373
20.125552006701,32403.0274859543
20.0519329251465,32166.401122766
19.9828018590158,31944.9896109349
19.9632573745964,31882.5316003502
20.0724748141955,32232.339613321
20.0923475770917,32296.1944926929
19.9325267634671,31784.4498541067
19.9862181304831,31955.9132127402
19.9796210961117,31934.8207315354
20.0781808552521,32250.667716497
20.06131698577,32196.5151362836
19.8799070307395,31616.8562840676
19.8348808721699,31473.7999370538
19.9099383183469,31712.4515072302
20.1296170996257,32416.1187662035
20.0450343406005,32144.2721372681
20.0789296578121,32253.0732962692
20.1411292635873,32453.2070410025
19.8937077982897,31660.7687970987
19.9419192123376,31814.4113497119
20.1136172198802,32364.607813429
19.9697614426399,31903.3097660758
19.8715101845416,31590.1533611471
20.1659852609989,32533.356923746
19.9777580639227,31928.8653808503
19.7665443689732,31257.3021032468
19.8733940714082,31596.1433533986
19.9853267428074,31953.0628013419
20.0230692371198,32073.8641339593
20.0656378595219,32210.3858167583
19.9039631968343,31693.4200752746
19.9891783598616,31965.3801201889
19.9682006246676,31898.3228949579
19.9097010311611,31711.6956120173
19.9816844995588,31941.4172351925
19.9730784400675,31913.908989847
20.0914853982169,32293.4228405411
19.9612614097708,31876.1565655365
19.8989855492968,31677.57007129
20.0823928290698,32264.2001392859
20.0740037624361,32237.250164344
19.9544000322918,31854.2464518982
20.049482434988,32158.5396728713
19.8974269480047,31672.6079320946
20.0332997572792,32106.6479332003
19.9811492779712,31939.7061174854
20.0564173897853,32180.7902810627
20.0445357475345,32142.6730667352
19.9458435597317,31826.9340247431
19.9952909840004,31984.9329227877
19.8558409084581,31540.3534545599
20.1035590129478,32332.2467989659
19.9997561731041,31999.2197586894
20.0930897304412,32298.580393245
20.212664699341,32684.1451398388
20.0714045053357,32228.902305345
20.1031005487477,32330.7721338448
20.0250476735972,32080.2027463874
20.2096636978997,32674.4405425765
20.0269801289405,32086.3946467983
19.9099699175486,31712.5521694152
19.9764515225699,31924.6892346868
20.0969223849906,32310.9031478669
19.9465444607948,31829.170874117
19.7343941354315,31155.7049514044
19.9847667309644,31951.272103285
19.891085912889,31652.4239035144
19.8579456847287,31547.0405454109
20.0635759776585,32203.766480902
19.9416555806792,31813.5701838747
19.9629044721038,31881.4043969875
20.028334276347,32090.7339108077
20.0117341982429,32037.5604496898
19.9428619686231,31817.4194799643
20.1217129866724,32390.6666814417
19.9637031130944,31883.955359022
19.9997800744427,31999.2962420862
19.8995139027573,31679.2522852826
20.0773429489681,32247.9759912385
19.9596132567456,31870.8929087082
20.1407442233047,32451.9662294865
20.0794012753468,32254.5884461118
20.0260176761187,32083.3107171374
19.8612110865616,31557.4164659967
19.9788390660027,31932.3208340188
20.0454193820414,32145.5070561537
20.1066689241751,32342.2508181112
20.0388193400569,32124.3424434752
19.9357741737606,31794.8073525746
19.9655609496267,31889.8899226607
20.0132835983574,32042.5216310624
19.941464398163,31812.9601874562
20.1621248337825,32520.9022250422
19.9676503697865,31896.5649032028
19.7762862935656,31288.1199652057
19.8936566815054,31660.6060929282
20.018660477237,32059.7413842311
19.9423361417334,31815.741663191
19.932938821651,31785.7640054145
20.0692454762324,32221.9691188221
19.984910383262,31951.7314421611
19.8593530696632,31551.5123476434
20.0646381201719,32207.1762314764
19.9020929980966,31687.464456391
19.8164771437054,31415.4213109598
20.0968689524863,32310.7313354727
20.1384812453441,32444.6741495261
19.9886563286564,31963.7105460108
19.9131636803913,31722.7270209645
20.0144165307066,32046.1495251698
20.047398584114,32151.855199227
19.8322553207866,31465.4680887096
19.9931015169781,31977.9286614554
19.9727021100676,31912.7063662001
20.0435318976635,32139.4536746125
19.9509988772301,31843.3884959389
19.9877378390632,31960.7731138496
19.9730967909571,31913.9676336754
19.9511732403333,31843.9450932632
20.0218192582815,32069.8597129034
20.0379319009582,32121.497189395
19.9921580851151,31974.9107920188
19.9666964422844,31893.5173454667
20.0504208178161,32161.5499977209
20.0174466566752,32055.8536522269
19.9574015922725,31863.8302652194
19.8652650721704,31570.3005110076
20.0486530634125,32155.8791725664
20.1093785327025,32350.9683977213
20.1219619417701,32391.4681908837
20.0433797143313,32138.9656298293
20.0153695073358,32049.2013212149
19.9535440805719,31851.5137100261
20.0365456385162,32117.0528899473
19.92644333275,31765.0515114638
19.866136435251,31573.0701491207
19.9133633842141,31723.3633017407
19.7722662661828,31275.4010640665
20.0449530735902,32144.0114977946
20.0581328373462,32186.2954336501
19.9476770357485,31832.7855298024
19.9521102167499,31846.9361681068
19.7388474999242,31169.768050021
19.904625367446,31695.5288814701
20.0238708488398,32076.4323016812
20.054369213979,32174.2179656472
19.8643357230266,31567.3466973689
19.846525893173,31510.767202271
20.0466799916842,32149.5502951195
20.0128479380287,32041.1266072526
20.0604286117304,32193.6636869065
20.0546224897637,32175.030656555
19.8650534822037,31569.6279880652
20.0036783357193,32011.7717567139
20.047749879873,32152.9820196759
19.975303474749,31921.0199126655
19.93900540205,31805.1149138385
20.0083780435547,32026.8153547041
20.0289491625397,32092.7043644479
20.0257857549142,32082.5676081379
20.0097639902503,32031.2523956415
19.8301117995984,31458.6667187656
20.0311990315683,32099.9147713841
19.9957014678514,31986.2461753146
19.8660618251011,31572.832995099
20.086342881986,32276.8936298167
20.0255563364471,32081.8325267374
19.9737966862059,31916.2043249511
19.8252576839541,31443.2673788145
19.9732211205353,31914.3649543838
19.9739801070122,31916.7905052254
20.1035312647786,32332.1575451145
20.0655971748837,32210.2551987761
20.0556704443582,32178.3933578161
20.0195943982553,32062.7327896525
19.9269127308503,31766.5480786339
19.9653015386499,31889.0612423372
20.031135825732,32099.7121975139
19.960755003138,31874.5392236237
20.1344481624989,32431.6802246683
20.0576185165389,32184.6448444002
19.8485357778771,31517.1498020533
19.9733337549881,31914.7249030518
20.0081727393326,32026.1581093577
20.1463024563901,32469.8802131481
19.9256397161286,31762.489447757
20.0542874805416,32173.9557081768
20.0355453422255,32113.8461728298
19.9843489310217,31949.9361757464
20.0298801059151,32095.6877645867
20.1527730466187,32490.7409174816
19.9236042774005,31756.0005921961
19.8917806712717,31654.6350619181
20.0777797154319,32249.3790641126
19.9773433591549,31927.5398151655
20.0684721236007,32219.485870059
19.974119630735,31917.2364018332
19.7840665770133,31312.7432258955
20.0689315194423,32220.9609865653
20.0602873411858,32193.2102568752
19.7784409914107,31294.9382440572
20.0060363425855,32019.3192112682
19.9683258657861,31898.7230305778
20.0882628292137,32283.0642796456
19.9022962719989,31688.1117518738
20.0971464956397,32311.6237813764
20.2301567168509,32740.7392630677
20.199276103108,32640.8604071672
20.2035752311035,32654.7561695086
20.0465746186883,32149.212315411
20.0252463248555,32080.8392296911
19.9538340817856,31852.4395650744
20.1094768422218,32351.2847094284
20.0394775070454,32126.4527004301
19.9839524174122,31948.6683377115
19.9454632865587,31825.7204572368
19.8887916675076,31645.1227194817
19.8705051969393,31586.9581425274
19.7933534332188,31342.1472105852
20.2059899500074,32662.5623887839
20.0754859935657,32242.0110302283
20.1089912833615,32349.7224347448
20.2037690268963,32655.382631374
19.9858220589134,31954.6466696439
19.9681215683671,31898.070317527
20.0984062654619,32315.6747529245
20.0328548996046,32105.222034289
19.8881448224394,31643.064358266
19.9293620127029,31774.3576186691
19.999818310315,31999.418595649
19.8907920941172,31651.4888105115
20.0820480550039,32263.0923266787
20.0229661482548,32073.5338699325
19.9146059148562,31727.322299522
20.0576924595404,32184.8821441202
20.1415916290797,32454.6970682091
19.9505851445081,31842.0678086615
20.0786748313316,32252.254638588
19.8774147802375,31608.9294676484
20.1365937650425,32438.5926766679
19.9944908169684,31982.3730423866
19.9724599817477,31911.9326178012
20.1042313225967,32334.4093657981
19.818604225548,31422.1658759127
19.9754756071268,31921.5700584735
20.1721566659578,32553.2723644756
20.0348955558319,32111.7631946474
19.9387889742497,31804.4244607729
20.1113519533244,32357.3181912387
19.9440065715692,31821.0718501437
19.9326217755507,31784.7528677727
19.97613311899,31923.6715510089
19.8069285443751,31385.1534689584
19.9182086162542,31738.8027584498
19.9868770689455,31958.0203975312
20.0474171201608,32151.9146551772
20.2310456056354,32743.6165037841
19.9932319705164,31978.3459701504
20.051317920816,32164.4280289309
19.9681577579106,31898.1859395845
20.0719213429064,32230.5621116657
19.9360804942428,31795.7844378341
20.0591837695421,32189.6682800209
20.0008795956095,32002.8147678455
20.0545609808028,32174.833290619
19.839264226503,31487.7124039203
19.8707318873075,31587.6788589806
19.9643973459008,31886.172910801
20.0781560187832,32250.5879291681
20.1340261890426,32430.3208464842
20.0377564226757,32120.9345963586
20.0548388976153,32175.7250567444
20.0775581919576,32248.6674361156
19.9297137788249,31775.4793044708
20.0489052845036,32156.6882485597
20.2242579150145,32721.6486570423
19.9227900395957,31753.405036945
20.082913046026,32265.8717131394
19.8952181745264,31665.5764969606
20.0243765198264,32078.0524006221
20.1525814166225,32490.1230202878
20.0489553453985,32156.8488353426
19.900978199652,31683.9146642418
20.211478614101,32680.309421461
20.0673078620037,32215.7475862749
19.8564132882768,31542.1718939884
19.9960642645612,31987.4068857969
20.0370302229407,32118.6064124031
19.8460931136098,31509.3929499255
20.160591635719,32515.9564081779
19.980614537874,31937.9965848882
19.8656877986688,31571.6441371343
19.9610899327171,31875.6089041617
20.0469721255756,32150.4873122883
19.949577412406,31838.8511146863
19.9170770151641,31735.1965462382
19.9742749472732,31917.7327735412
19.9925345233027,31976.114933236
19.9648776554463,31887.7071837551
20.0252876181368,32080.9715351284
19.971936128927,31910.2586190352
19.8781960280198,31611.4141862706
20.0745575145429,32239.0287523753
20.1250417952391,32401.3845808096
20.1819008999297,32584.7299147665
20.0163476917734,32052.3339934369
19.9947908347224,31983.3328419438
19.9112849319098,31716.7414111759
19.852608919905,31530.0864741352
19.9342293397142,31789.8799494657
19.8900613508175,31649.1632431427
19.9876564745572,31960.5129075926
20.1167307520321,32374.6284919804
19.9407431386735,31810.6589538044
19.9242535172321,31758.0702575148
20.1519293577684,32488.0205472391
19.9729769379023,31913.584620958
19.965992470681,31891.2684271433
19.9262833372265,31764.5414108343
19.8767687918306,31606.8750083113
19.9113247828079,31716.8683685169
19.8270118644111,31448.83195772
19.9540225260028,31853.0411974581
19.9862127175022,31955.8959031397
20.0346936437552,32111.1159519301
19.9759970935164,31923.2367904141
19.9596927217312,31871.1466836743
19.9294120136963,31774.5170569329
20.123592981427,32396.719558571
19.9710867450887,31907.5444623885
20.0587271504601,32188.2027917283
19.9659247647807,31891.0521370306
19.9937408226987,31979.9737668199
19.9793477162197,31933.946813249
20.0143276693677,32045.8649645454
19.8727821034923,31594.1974826306
19.985595516175,31953.9222508922
20.0163870955878,32052.4601888331
19.9538580833876,31852.5161929579
19.9947058439429,31983.0609428643
20.0632937284785,32202.8604188164
19.907654427447,31705.1763842119
20.1108472447445,32355.6941521157
20.0488491836666,32156.5082871526
20.104601744545,32335.600904541
19.9943975085414,31982.0745383653
19.9931140846291,31977.9688640795
19.9484307160062,31835.1910425041
19.8710606465923,31588.7240976438
20.0402979800353,32129.0834502885
20.0658136001094,32210.9500347468
19.9446782079662,31823.2151055456
20.0674865718054,32216.3213847672
20.0255011780008,32081.6557944089
19.9286592769541,31772.1168461543
20.0335010676327,32107.2932021473
19.9664371367893,31892.6889549886
20.0670310639704,32214.8588577883
19.996727229583,31989.5279915475
20.0904971295254,32290.2459929174
20.1279674231296,32410.8058069253
19.9748548379912,31919.5860639056
20.0833657531798,32267.3263980796
19.9743225686575,31917.8849661424
20.1542861105689,32495.6198901336
20.2005668880439,32645.0322078669
20.051124163446,32163.8064174341
20.1833384843318,32589.3721898488
19.8462705015849,31509.9562257662
19.8245002324405,31440.8647572825
19.9818110812059,31941.8219268002
20.022119725186,32070.8222631744
19.9928643331993,31977.1699396569
19.9271630762049,31767.3462612532
20.0723994134729,32232.097457119
20.0353341298759,32113.1690956616
20.0757889828095,32242.9842625838
19.8874658210995,31640.9037428319
19.7221205513855,31116.9631234705
20.0898335059332,32288.1128236893
20.1787872471464,32574.676381248
20.1126269939317,32361.4211677623
20.0749034122749,32240.1397609733
19.9994715353096,31998.3089353328
